D: 4950000000|E: 384| NL: 14| N: 24772608| L(N,D): 2.5304| O(1e4): 1.659|True|1480843232|3.343
D: 4950000000|E: 384| NL: 15| N: 26542080| L(N,D): 2.5148| O(1e4): 1.753|True|1558410516|3.176
D: 4950000000|E: 384| NL: 16| N: 28311552| L(N,D): 2.5004| O(1e4): 1.846|True|1634643777|3.028
D: 4950000000|E: 384| NL: 17| N: 30081024| L(N,D): 2.4870| O(1e4): 1.938|True|1709647361|2.895
D: 4950000000|E: 384| NL: 18| N: 31850496| L(N,D): 2.4744| O(1e4): 2.028|True|1783511821|2.775
D: 4950000000|E: 384| NL: 19| N: 33619968| L(N,D): 2.4626| O(1e4): 2.118|True|1856316406|2.667
D: 4950000000|E: 384| NL: 20| N: 35389440| L(N,D): 2.4514| O(1e4): 2.207|True|1928130991|2.567
D: 4950000000|E: 384| NL: 21| N: 37158912| L(N,D): 2.4409| O(1e4): 2.295|True|1999017594|2.476
D: 4950000000|E: 384| NL: 22| N: 38928384| L(N,D): 2.4309| O(1e4): 2.381|True|2069031593|2.392
D: 4950000000|E: 384| NL: 23| N: 40697856| L(N,D): 2.4215| O(1e4): 2.468|True|2138222706|2.315
D: 4950000000|E: 384| NL: 24| N: 42467328| L(N,D): 2.4125| O(1e4): 2.553|True|2206635787|2.243
D: 4950000000|E: 384| NL: 25| N: 44236800| L(N,D): 2.4039| O(1e4): 2.638|True|2274311487|2.176
D: 4950000000|E: 384| NL: 26| N: 46006272| L(N,D): 2.3957| O(1e4): 2.722|True|2341286796|2.114
D: 4950000000|E: 384| NL: 27| N: 47775744| L(N,D): 2.3878| O(1e4): 2.805|True|2407595505|2.056
D: 4950000000|E: 384| NL: 28| N: 49545216| L(N,D): 2.3803| O(1e4): 2.888|True|2473268587|2.001
D: 4950000000|E: 384| NL: 29| N: 51314688| L(N,D): 2.3730| O(1e4): 2.970|True|2538334525|1.950
D: 4950000000|E: 384| NL: 30| N: 53084160| L(N,D): 2.3661| O(1e4): 3.052|True|2602819591|1.902
D: 4950000000|E: 512| NL: 4| N: 12582912| L(N,D): 2.6896| O(1e4): 0.965|True|897032260|5.518
D: 4950000000|E: 512| NL: 5| N: 15728640| L(N,D): 2.6359| O(1e4): 1.154|True|1058087227|4.678
D: 4950000000|E: 512| NL: 6| N: 18874368| L(N,D): 2.5929| O(1e4): 1.335|True|1210920395|4.088
D: 4950000000|E: 512| NL: 7| N: 22020096| L(N,D): 2.5572| O(1e4): 1.510|True|1357238649|3.647
D: 4950000000|E: 512| NL: 8| N: 25165824| L(N,D): 2.5268| O(1e4): 1.680|True|1498201608|3.304
D: 4950000000|E: 512| NL: 9| N: 28311552| L(N,D): 2.5004| O(1e4): 1.846|True|1634643777|3.028
D: 4950000000|E: 512| NL: 10| N: 31457280| L(N,D): 2.4771| O(1e4): 2.008|True|1767191722|2.801
D: 4950000000|E: 512| NL: 11| N: 34603008| L(N,D): 2.4563| O(1e4): 2.167|True|1896331484|2.610
D: 4950000000|E: 512| NL: 12| N: 37748736| L(N,D): 2.4375| O(1e4): 2.324|True|2022449986|2.448
